"LocID" "SeriesID" "DateFormtd" "year" "TFR" "births"
474 1531372491260 1967-10-16 1956.28904109589 6.34756671194874 10111.5873519699
474 1531372491260 1967-10-16 1955.28904109589 6.32169386467683 9910.11721949931
474 1531372491260 1967-10-16 1954.28904109589 6.23473682027411 9613.60006686198
474 1531372491260 1967-10-16 1953.28904109589 6.09737940443311 9245.61265544957
474 1611261989169 1961-10-09 1961.2698630137 4.21816516410451 8105.15994972953
474 1611261989169 1961-10-09 1960.2698630137 5.31376514972355 10015.6055866363
474 1611261989169 1961-10-09 1959.2698630137 5.47815635171231 10124.6941730025
474 1611261989169 1961-10-09 1958.2698630137 5.61900976278147 10179.0937945081
474 1611261989169 1961-10-09 1957.2698630137 5.73095851577624 10171.8666446191
474 1611261989169 1961-10-09 1956.2698630137 5.62386829183195 9790.0365402462
474 1611261989169 1961-10-09 1955.2698630137 5.65096342776294 9658.94009971923
474 1611261989169 1961-10-09 1954.2698630137 5.64777077917721 9475.32007785382
474 1611261989169 1961-10-09 1953.2698630137 5.62001323655089 9251.46363850994
474 1611261989169 1961-10-09 1952.2698630137 5.56837933411138 8990.80725568125
474 1611261989169 1961-10-09 1951.2698630137 5.49079893493383 8693.04042862637
474 1611261989169 1961-10-09 1950.2698630137 5.38736683614204 8360.72578262831
474 1611261989169 1961-10-09 1949.2698630137 5.27457119258079 8020.64509959535
474 1611261989169 1961-10-09 1948.2698630137 5.14497420573786 7662.59989091986
474 1611261989169 1961-10-09 1947.2698630137 5.00548555025766 7298.24185029131
474 2121130152201 1961-10-01 1961.24794520548 29.0249771564634 49955.5813272396
474 2121130152201 1961-10-01 1960.24794520548 9.03638277308024 15261.8646603668
474 2121130152201 1961-10-01 1959.24794520548 7.46903073343173 12374.2901946382
474 2121130152201 1961-10-01 1958.24794520548 6.17807610221553 10036.6413655967
474 2121130152201 1961-10-01 1957.24794520548 5.13189664199934 8171.87327751946
474 2121130152201 1961-10-01 1956.24794520548 6.47188321406042 10095.5074823478
474 2121130152201 1961-10-01 1955.24794520548 5.53897895602846 8458.89860347911
474 2121130152201 1961-10-01 1954.24794520548 4.88281667873296 7296.95119720762
474 2121130152201 1961-10-01 1953.24794520548 4.47443367746387 6540.14631322651
474 2121130152201 1961-10-01 1952.24794520548 4.27661178141558 6110.96197419513
474 2121130152201 1961-10-01 1951.24794520548 4.31354776930462 6022.67258072172
474 2121130152201 1961-10-01 1950.24794520548 4.61389961857729 6291.32726779253
474 2121130152201 1961-10-01 1949.24794520548 4.79384415455755 6380.11153239996
474 2121130152201 1961-10-01 1948.24794520548 4.61920879429604 5996.81315432802
474 2121130152201 1961-10-01 1947.24794520548 4.22332186520718 5344.91341695804
474 6823051164193 2009-01-01 2008.5 1.69331566408151 4350.84242302274
474 6823051164193 2009-01-01 2007.5 1.764585991368 4643.32384930484
474 6823051164193 2009-01-01 2006.5 1.81200826140159 4875.00126118673
474 6823051164193 2009-01-01 2005.5 1.84344314827051 5063.55049648825
474 6823051164193 2009-01-01 2004.5 1.86184177140227 5213.74420881572
474 6823051164193 2009-01-01 2003.5 1.86598249997027 5330.4908632004
474 6823051164193 2009-01-01 2002.5 1.857278955921 5419.05358188759
474 6823051164193 2009-01-01 2001.5 1.84168970758394 5484.59223045999
474 6823051164193 2009-01-01 2000.5 1.82122041209357 5533.72207007367
474 6823051164193 2009-01-01 1999.5 1.79821780238824 5570.96307082474
474 6823051164193 2009-01-01 1998.5 1.77613128688142 5579.54326071779
474 6823051164193 2009-01-01 1997.5 1.74819849384164 5543.31558165435
474 6823051164193 2009-01-01 1996.5 1.74061812655621 5574.26429468736
474 6823051164193 2009-01-01 1995.5 1.76685756932127 5718.12496200069
474 6823051164193 2009-01-01 1994.5 1.80825554538379 5917.42521280908
